# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:39:53 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.19000 0.3000000119 1.9529139996    0.300 -2.003  3.5025  4.880    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.35e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.777 12.275 14.523 10.905
0.01471 0.00000 8.19000 0.3500000238 2.0434176922    0.350 -1.867  3.5134  4.854    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.436 11.865 13.992 10.519
0.01471 0.00000 8.19000 0.4000000358 2.1185026169    0.400 -1.730  3.5252  4.823    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.094 11.456 13.465 10.134
0.01471 0.00000 8.19000 0.4500000179 2.1822810173    0.450 -1.585  3.5393  4.785    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.733 11.022 12.907 9.728
0.01471 0.00000 8.19000 0.5000000000 2.2374541759    0.500 -1.428  3.5564  4.743    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.341 10.552 12.302 9.292
0.01471 0.00000 8.19000 0.5220950842 2.2591273785    0.522 -1.352  3.5674  4.730    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-15      0.00 7.108e-01 2.745e-01 2.654e-03 7.161e-04 6.494e-03 -1.000 1.476e-02 8.151 10.312 11.977 9.075
0.01471 0.00000 8.19000 0.5444762707 2.2790317535    0.544 -1.284  3.5771  4.718    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-15      0.00 7.109e-01 2.744e-01 2.653e-03 7.158e-04 6.492e-03 -1.000 1.476e-02 7.979 10.098 11.694 8.882
0.01471 0.00000 8.19000 0.5500000119 2.2836582661    0.550 -1.270  3.5792  4.717    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.491e-03 -1.000 1.476e-02 7.946 10.056 11.636 8.844
0.01471 0.00000 8.19000 0.5585374236 2.2906026840    0.558 -1.247  3.5835  4.718    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.156e-04 6.491e-03 -1.000 1.476e-02 7.888 9.981 11.532 8.778
0.01471 0.00000 8.19000 0.5772544742 2.3050038815    0.577 -1.202  3.5898  4.713    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-15      0.00 7.110e-01 2.743e-01 2.653e-03 7.156e-04 6.490e-03 -1.000 1.473e-02 7.776 9.844 11.354 8.654
