solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat
1636042515805110273,Gaia EDR3 253584696042312320,253584696042312320,509609075,2016.0,68.60645586471486,0.07193893,45.366753199712335,0.04426551,0.2950758049966599,0.08473843,3.4821959,1.0298191,-0.15620239415189366,0.09460978,-1.0179038525666306,0.06616035,0.22332479,-0.09690702,0.059179462,0.406984,-0.04138618,0.38173473,0.026095305,-0.07341393,0.04255965,0.0757308,478,9,478,0,-1.9067715,434.2803,0.0,0.0,31,false,1.4385638,,,,,,,,55,19,0.1326515,59,17,0,0.020295897,168.25601,0,0,0.9379606,,,,,,,,,false,486,2159.8416142075007,1.4318494,1508.428,17.351313,51,880.2900109677229,7.3140154,120.3566,17.976978,53,1847.4816423395416,6.559297,281.65848,16.581446,0,2,0,1,0,1.2629498,1.3955326,0.62566566,0.76986694,,,0,,,,158.44803815412308,-1.5729038108289783,73.81972108031937,23.121893676431625
1636042515805110273,Gaia EDR3 253586383971386880,253586383971386880,1057399857,2016.0,68.71056095287348,0.13776548,45.42612109583975,0.08090278,0.4661026624857185,0.16074283,2.8996794,0.97849596,-0.33182117506476827,0.24082807,-0.9205156428500705,0.12902181,0.1673029,-0.08586577,-0.012936384,0.35220188,0.20359984,0.43399712,-0.21164256,0.2077064,-0.12647267,-0.10905147,432,0,429,3,0.7123616,464.09183,0.0,0.0,31,false,1.3509727,,,,,,,,49,17,0.33661038,52,13,0,0.03151501,7.1596704,0,0,1.0237696,0.36217266,0.57998633,0.18714637,0.15356323,-9.697271,-9.630232,-13.017746,-33.877693,false,443,1027.1390640825903,1.2625299,813.5563,18.158295,48,329.32360174784293,7.5806594,43.442608,19.044485,48,1023.5093345988515,10.084119,101.497154,17.222666,0,1,0,0,0,1.3170884,1.8218193,0.8861904,0.9356289,,,0,,,,158.45378649472337,-1.4789066149674075,73.90839566089574,23.169012516236073
1636042515805110273,Gaia EDR3 253587891498025216,253587891498025216,1564746243,2016.0,68.57002805993697,0.21180157,45.40902565734175,0.11623824,0.33386445301413986,0.23610769,1.4140346,1.3227915,-0.3782232256692943,0.2828491,-1.2675663992891293,0.17120118,0.16925035,-0.048348643,0.12452631,0.43626574,0.014102982,0.43747833,-5.400718E-4,0.06447144,0.0072138673,-0.033672195,434,0,433,1,0.42382047,459.43463,0.2106306,0.18776853,95,false,,1.408134,0.040010855,-0.13063638,0.043457594,0.15425198,0.039299212,-0.005337762,51,19,0.39590606,56,14,0,0.028018154,172.83725,0,0,1.0137535,0.41248843,0.52636075,0.18668936,0.19470817,-10.945992,-1.7202872,-10.544851,41.301617,false,447,550.3319148917246,0.98004794,561.5357,18.835806,51,159.24893227001104,6.551094,24.308754,19.833351,50,543.2683956089293,7.882543,68.92045,17.91036,1,1,0,2,0,1.2765338,1.9229908,0.99754524,0.92544556,,,0,,,,158.3995917051304,-1.5630972502009355,73.79950781042636,23.167675939371442
1636042515805110273,Gaia EDR3 253588200740686464,253588200740686464,37954390,2016.0,68.51748427803413,0.14238805,45.3847442203282,0.07199573,0.32385241061543163,0.15355219,2.1090708,1.0882202,-0.05581040042654778,0.18927838,-1.0867881979344887,0.11849404,-0.09232502,-0.359718,-0.31363147,0.6207439,0.2281232,0.5470543,-0.19494937,0.30596292,-0.26788035,-0.3305694,482,0,480,2,0.71877044,519.0027,0.25181445,0.795399,31,false,1.3869021,,,,,,,,55,17,0.28347683,60,15,0,0.015691599,149.33841,0,0,1.0227033,0.3463294,0.54000497,0.23878436,0.11827079,-2.3249872,-3.5851502,-6.615641,43.19769,false,486,1156.8886441022466,1.0975782,1054.0376,18.029139,53,400.62340444152034,7.3264666,54.681667,18.831701,51,1078.083226160194,7.665244,140.64565,17.166265,0,1,0,0,0,1.2781755,1.6654358,0.8025627,0.8628731,,,0,,,,158.3924412198481,-1.6066839292073225,73.75570461363759,23.149539446270044
1636042515805110273,Gaia EDR3 253588338174593664,253588338174593664,148984314,2016.0,68.46434288042543,0.14304106,45.375661291361034,0.07371162,0.5575967432879989,0.15707296,3.549922,1.2195901,-0.1700336413350404,0.18980828,-1.2076789145122866,0.12319954,-0.06812596,-0.36508423,-0.31038496,0.62867343,0.27363932,0.5365548,-0.10382788,0.25584772,-0.21190046,-0.33033353,466,0,466,0,-0.073682606,478.50375,0.0,0.0,31,false,1.3784542,,,,,,,,54,17,0.28452697,60,15,0,0.010444957,122.06913,0,0,0.996852,0.40300372,0.52839905,0.26375806,0.11983101,4.506179,-4.4199286,-1.664752,38.388966,false,483,1120.0691852197629,1.2074754,927.6124,18.064255,52,386.81824375399475,6.8402886,56.549988,18.869776,53,1038.5450094913106,5.4612236,190.1671,17.206833,0,1,0,0,0,1.2725672,1.6629429,0.805521,0.8574219,,,0,,,,158.3737954757961,-1.6402752960488243,73.71405705023926,23.1464920004239
1636042515805110273,Gaia EDR3 253588475613577600,253588475613577600,151522779,2016.0,68.50408505033268,0.23877135,45.407692132020145,0.12657475,0.37632327245461666,0.25007343,1.504851,1.0329102,-0.34732183858554677,0.34230673,-0.9727646605499725,0.1909332,0.24738193,-0.102310225,0.17297056,0.48605168,0.09564387,0.51170695,0.017150968,0.17577353,-0.08251302,-0.04108474,476,0,472,4,0.5004383,511.15762,0.0,1.8619682E-15,95,false,,1.3525596,0.043253664,-0.0523946,0.03658082,0.123379566,0.024887778,0.00637704,54,18,0.4812737,59,13,0,0.02868078,161.61375,0,0,1.015718,0.41201925,0.55273956,0.18312863,0.12664098,-6.5790467,-3.2834728,-7.2606497,-44.933613,false,479,478.9091029553529,0.8950774,535.04767,18.986734,53,132.65534712424198,5.019394,26.428558,20.03173,53,468.37294062315635,5.9987607,78.078285,18.071417,0,2,0,2,0,1.2549945,1.9603138,1.0449963,0.91531754,,,0,,,,158.36918451740593,-1.5980419687426135,73.74955604456493,23.17368853501493
1636042515805110273,Gaia EDR3 253588651713938176,253588651713938176,1084609078,2016.0,68.5563942977543,0.087770626,45.41352373053662,0.053177077,0.2531145037223748,0.10332759,2.4496315,1.1696807,-0.28865051546322285,0.11067178,-1.133505131713827,0.07590118,0.16188872,-0.005804596,0.018414728,0.45378333,-0.04981234,0.4147939,0.05397447,-0.11737075,0.065226234,0.012465231,451,0,451,0,-0.6634262,445.35715,0.0,0.0,31,false,1.4007998,,,,,,,,52,19,0.15504694,58,18,0,0.0056075966,10.511773,0,0,0.97712755,0.2929319,0.45569557,0.18367529,0.2615319,-0.020335216,-4.004565,-0.035999436,35.86727,false,468,1678.4882891158854,1.2849511,1306.2662,17.62507,53,612.9226759171509,6.8233285,89.82752,18.370028,52,1514.1623805636245,7.511345,201.58339,16.797464,0,1,0,0,0,1.2672623,1.5725632,0.744957,0.8276062,,,0,,,,158.38979522166113,-1.5670895786863739,73.7900016552009,23.173630917674185
1636042515805110273,Gaia EDR3 253588686073679104,253588686073679104,603813881,2016.0,68.54172414040639,0.062500685,45.41525333725685,0.038211014,0.19778495799673962,0.0747965,2.6443079,1.1510129,-0.25536330247331107,0.07978276,-1.1223280149251231,0.055109467,0.24179211,-0.11184759,0.055420678,0.44744697,-0.016547056,0.4148901,0.06203041,-0.07388044,0.013718845,0.020751936,501,0,500,1,-0.6507403,495.37296,0.0,0.0,31,false,1.4241031,,,,,,,,57,17,0.11179077,64,18,0,0.012395328,168.67058,0,0,0.9787209,0.32675007,0.47836775,0.23004104,0.22781639,-6.8868246,-10.456085,-9.258339,40.828285,false,508,2767.4983839887204,1.5794905,1752.1462,17.082148,58,1087.5397755561462,6.321794,172.03024,17.747429,55,2411.366550822168,7.608632,316.9251,16.292238,0,2,0,2,0,1.2642848,1.4551907,0.6652813,0.78990936,,,0,,,,158.3815418775098,-1.5734907734694334,73.7792384835358,23.176968276268905
1636042515805110273,Gaia EDR3 253588716131754880,253588716131754880,1439635483,2016.0,68.55746446793913,0.15853542,45.41830147439539,0.08896737,0.2465252334866566,0.18894872,1.3047203,1.2682552,-0.4356748485237688,0.24069446,-1.1910745720902662,0.1320444,0.13368826,-0.19058594,0.03198106,0.47442105,0.15372631,0.5053851,-0.08622864,0.3079289,-0.20227298,-0.1597938,444,0,442,2,0.061762966,457.4057,0.0,0.0,31,false,1.3601977,,,,,,,,51,17,0.3406553,57,14,0,0.032439318,93.195786,1,0,1.0013267,0.38245875,0.52868396,0.19946766,0.17581956,-11.200013,-3.805454,-11.446813,44.260128,false,458,844.2068404573221,1.0815663,780.54095,18.371244,49,277.68544011706257,5.836055,47.58102,19.22966,50,820.8039473273889,6.324477,129.7821,17.462297,0,0,0,0,0,1.3012089,1.7673626,0.8584156,0.908947,,,0,,,,158.38678920326134,-1.563299888685758,73.79163062382842,23.178229679770826
1636042515805110273,Gaia EDR3 253588819210986624,253588819210986624,1780788032,2016.0,68.58001438531521,0.13777229,45.433226627474575,0.083453044,0.0561707133632522,0.1697143,0.33097216,1.1857424,-0.38060855180204,0.20686378,-1.1229969915011382,0.11514382,0.15953267,-0.13791367,0.10914515,0.43413675,0.1554528,0.49235636,-0.04920294,0.27198383,-0.1523584,-0.09518529,440,0,438,2,-0.37729853,439.96265,0.0,1.931618E-15,31,false,1.3571754,,,,,,,,50,17,0.29214373,58,14,0,0.021371061,2.4753401,1,0,0.9864399,0.3639225,0.5085061,0.1640199,0.19443026,-11.34233,-4.147285,-10.706261,42.163666,false,417,981.2962294557605,1.1278745,870.0403,18.207867,50,313.7233942579307,5.0937934,61.589344,19.097176,50,969.5953407157311,7.44348,130.26103,17.28142,0,3,0,3,0,1.3077792,1.8157558,0.8893089,0.9264469,,,0,,,,158.38653214443866,-1.5415475316713527,73.81119783166643,23.190464804362954
