# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:37:02 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.14, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.47000 2.2999999523 2.5794074535    2.299  1.559  4.0004  4.194    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.170e-01 2.686e-01 2.573e-03 7.029e-04 6.386e-03 -1.000 1.446e-02 0.872 3.066 3.446 2.504
0.01471 0.00000 8.47000 2.3850023746 2.5819203854    2.384  1.633  4.0087  4.170    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.169e-01 2.685e-01 2.573e-03 7.029e-04 6.386e-03 -1.000 1.453e-02 0.689 2.925 3.299 2.368
0.01471 0.00000 8.47000 2.4000000954 2.5823426247    2.399  1.645  4.0101  4.165    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.169e-01 2.686e-01 2.573e-03 7.029e-04 6.386e-03 -1.000 1.454e-02 0.657 2.900 3.273 2.344
0.01471 0.00000 8.47000 2.4612905979 2.5840065479    2.461  1.697  4.0157  4.147    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.152e-01 2.702e-01 2.586e-03 7.063e-04 6.417e-03 -1.000 1.460e-02 0.527 2.800 3.170 2.247
0.01471 0.00000 8.47000 2.5388996601 2.5859816074    2.539  1.762  4.0221  4.121    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.725e-01 2.604e-03 7.112e-04 6.460e-03 -1.000 1.467e-02 0.364 2.670 3.036 2.121
0.01471 0.00000 8.47000 2.5999999046 2.5874414444    2.600  1.813  4.0265  4.098    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.236 2.565 2.929 2.018
0.01471 0.00000 8.47000 2.6014373302 2.5874748230    2.601  1.815  4.0266  4.097    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.233 2.562 2.926 2.016
0.01471 0.00000 8.47000 2.6588783264 2.5887753963    2.659  1.862  4.0300  4.073    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.114 2.461 2.823 1.916
0.01471 0.00000 8.47000 2.7365140915 2.5904340744    2.737  1.926  4.0338  4.036    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.046 2.320 2.680 1.777
0.01471 0.00000 8.47000 2.7999999523 2.5917119980    2.800  1.979  4.0358  4.001    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.178 2.198 2.557 1.656
0.01471 0.00000 8.47000 2.8256890774 2.5922102928    2.826  2.001  4.0364  3.986    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.232 2.148 2.506 1.606
0.01471 0.00000 8.47000 2.8820900917 2.5932686329    2.882  2.048  4.0368  3.949    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.349 2.032 2.390 1.490
0.01471 0.00000 8.47000 2.9376451969 2.5942656994    2.938  2.094  4.0362  3.909    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.465 1.913 2.271 1.371
0.01471 0.00000 8.47000 2.9837064743 2.5950601101    2.984  2.132  4.0347  3.871    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.561 1.809 2.168 1.266
0.01471 0.00000 8.47000 3.0000000000 2.5953342915    3.000  2.146  4.0336  3.855    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.596 1.768 2.128 1.225
0.01471 0.00000 8.47000 3.0336320400 2.5958898067    3.034  2.175  4.0311  3.822    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.666 1.684 2.045 1.140
0.01471 0.00000 8.47000 3.0785312653 2.5966095924    3.078  2.212  4.0266  3.773    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.760 1.566 1.929 1.019
0.01471 0.00000 8.47000 3.1248221397 2.5973267555    3.124  2.251  4.0202  3.714    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.857 1.436 1.802 0.885
0.01471 0.00000 8.47000 3.1627411842 2.5978963375    3.162  2.283  4.0124  3.657    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.938 1.316 1.685 0.761
0.01471 0.00000 8.47000 3.1938047409 2.5983514786    3.193  2.309  4.0048  3.604    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.003 1.212 1.585 0.653
0.01471 0.00000 8.47000 3.2000000477 2.5984411240    3.199  2.315  4.0031  3.593    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.016 1.190 1.564 0.630
0.01471 0.00000 8.47000 3.2219555378 2.5987551212    3.221  2.333  3.9970  3.553    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.063 1.113 1.491 0.550
0.01471 0.00000 8.47000 3.2447724342 2.5990765095    3.244  2.353  3.9893  3.505    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.113 1.026 1.407 0.457
0.01471 0.00000 8.47000 3.2717590332 2.5994498730    3.271  2.382  3.9827  3.454    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.184 0.923 1.309 0.350
0.01471 0.00000 8.47000 3.2767810822 2.5995185375    3.276  2.387  3.9819  3.445    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.199 0.904 1.291 0.331
0.01471 0.00000 8.47000 3.2892067432 2.5996873379    3.288  2.417  3.9930  3.461    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.274 0.883 1.262 0.317
0.01471 0.00000 8.47000 3.2926018238 2.5997333527    3.291  2.434  4.0021  3.482    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.314 0.887 1.261 0.327
0.01471 0.00000 8.47000 3.2941563129 2.5997543335    3.293  2.448  4.0113  3.504    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.351 0.896 1.266 0.341
0.01471 0.00000 8.47000 3.2951424122 2.5997676849    3.294  2.468  4.0227  3.531    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.399 0.906 1.270 0.356
0.01471 0.00000 8.47000 3.2956345081 2.5997743607    3.294  2.486  4.0323  3.551    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.445 0.909 1.269 0.364
0.01471 0.00000 8.47000 3.2959332466 2.5997781754    3.295  2.503  4.0404  3.566    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.488 0.909 1.265 0.368
0.01471 0.00000 8.47000 3.2961809635 2.5997815132    3.295  2.518  4.0478  3.581    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.526 0.910 1.263 0.372
0.01471 0.00000 8.47000 3.2962656021 2.5997827053    3.295  2.500  4.0437  3.583    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.480 0.934 1.289 0.394
0.01471 0.00000 8.47000 3.2963554859 2.5997838974    3.295  2.477  4.0370  3.579    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.422 0.956 1.314 0.414
0.01471 0.00000 8.47000 3.2964420319 2.5997850895    3.295  2.458  4.0279  3.562    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.374 0.958 1.320 0.411
0.01471 0.00000 8.47000 3.2965500355 2.5997865200    3.295  2.450  4.0164  3.524    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.354 0.919 1.286 0.366
0.01471 0.00000 8.47000 3.2966713905 2.5997881889    3.295  2.456  4.0049  3.472    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.370 0.846 1.218 0.287
0.01471 0.00000 8.47000 3.2968103886 2.5997900963    3.296  2.468  3.9933  3.414    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.399 0.759 1.138 0.193
0.01471 0.00000 8.47000 3.2969632149 2.5997922421    3.296  2.477  3.9816  3.357    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.423 0.679 1.065 0.105
0.01471 0.00000 8.47000 3.2971277237 2.5997943878    3.296  2.483  3.9699  3.304    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.438 0.609 1.003 0.027
0.01471 0.00000 8.47000 3.2973005772 2.5997967720    3.296  2.487  3.9581  3.254    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.446 0.549 0.952 -0.042
0.01471 0.00000 8.47000 3.2974798679 2.5997991562    3.296  2.487  3.9463  3.206    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.448 0.497 0.911 -0.104
0.01471 0.00000 8.47000 3.2976629734 2.5998015404    3.296  2.487  3.9345  3.159    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.446 0.454 0.880 -0.160
0.01471 0.00000 8.47000 3.2978463173 2.5998039246    3.297  2.484  3.9226  3.114    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.441 0.420 0.860 -0.208
0.01471 0.00000 8.47000 3.2980275154 2.5998065472    3.297  2.481  3.9107  3.070    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.432 0.393 0.851 -0.249
0.01471 0.00000 8.47000 3.2982039452 2.5998089314    3.297  2.476  3.8988  3.027    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.420 0.373 0.850 -0.286
0.01471 0.00000 8.47000 3.2983746529 2.5998110771    3.297  2.471  3.8869  2.985    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.407 0.359 0.858 -0.319
0.01471 0.00000 8.47000 3.2985384464 2.5998134613    3.297  2.464  3.8749  2.943    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.391 0.350 0.873 -0.348
0.01471 0.00000 8.47000 3.2986938953 2.5998153687    3.297  2.458  3.8630  2.903    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.374 0.345 0.893 -0.374
0.01471 0.00000 8.47000 3.2988417149 2.5998175144    3.298  2.450  3.8511  2.863    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.355 0.345 0.919 -0.394
0.01471 0.00000 8.47000 3.2989819050 2.5998194218    3.298  2.442  3.8392  2.823    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.335 0.349 0.949 -0.409
0.01471 0.00000 8.47000 3.2991137505 2.5998210907    3.298  2.433  3.8273  2.784    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.313 0.357 0.982 -0.421
0.01471 0.00000 8.47000 3.2992389202 2.5998227596    3.298  2.424  3.8154  2.746    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.290 0.368 1.020 -0.429
0.01471 0.00000 8.47000 3.2993574142 2.5998244286    3.298  2.414  3.8036  2.709    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.266 0.380 1.061 -0.436
0.01471 0.00000 8.47000 3.2994694710 2.5998258591    3.298  2.404  3.7921  2.673    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.240 0.396 1.105 -0.439
0.01471 0.00000 8.47000 3.2995786667 2.5998272896    3.298  2.393  3.7808  2.639    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.212 0.416 1.153 -0.437
0.01471 0.00000 8.47000 3.2996921539 2.5998289585    3.298  2.380  3.7696  2.607    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.181 0.444 1.210 -0.427
0.01471 0.00000 8.47000 3.2998147011 2.5998303890    3.299  2.365  3.7589  2.579    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.142 0.481 1.274 -0.406
0.01471 0.00000 8.47000 3.2999699116 2.5998325348    3.299  2.343  3.7474  2.555    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.087 0.539 1.360 -0.364
0.01471 0.00000 8.47000 3.3001141548 2.5998344421    3.299  2.319  3.7388  2.544    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.029 0.602 1.444 -0.313
0.01471 0.00000 8.47000 3.3002712727 2.5998365879    3.299  2.292  3.7304  2.538    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.959 0.676 1.538 -0.250
0.01471 0.00000 8.47000 3.3004274368 2.5998387337    3.299  2.263  3.7229  2.537    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.888 0.754 1.634 -0.182
0.01471 0.00000 8.47000 3.3005921841 2.5998408794    3.299  2.236  3.7155  2.534    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.821 0.828 1.727 -0.118
0.01471 0.00000 8.47000 3.3007891178 2.5998435020    3.300  2.215  3.7070  2.521    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.768 0.891 1.811 -0.066
0.01471 0.00000 8.47000 3.3008594513 2.5998444557    3.300  2.210  3.7040  2.514    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.755 0.908 1.836 -0.053
0.01471 0.00000 8.47000 3.3010818958 2.5998475552    3.300  2.230  3.6950  2.458    3  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.805 0.871 1.822 -0.103
0.01471 0.00000 8.47000 3.3012673855 2.5998499393    3.300  2.261  3.6881  2.399    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.746e-01 2.618e-03 7.156e-04 6.497e-03 -1.000 1.476e-02 -0.884 0.804 1.774 -0.180
0.01471 0.00000 8.47000 3.3014450073 2.5998523235    3.300  2.300  3.6824  2.338    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.106e-01 2.746e-01 2.609e-03 7.184e-04 6.497e-03 -1.000 1.477e-02 -0.981 0.717 1.705 -0.274
0.01471 0.00000 8.47000 3.3016200066 2.5998547077    3.300  2.336  3.6780  2.284    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.747e-01 2.563e-03 7.459e-04 6.497e-03 -1.000 1.478e-02 -1.071 0.636 1.637 -0.362
0.01471 0.00000 8.47000 3.3018708229 2.5998580456    3.301  2.381  3.6731  2.221    3  0.000  0.497     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.749e-01 2.422e-03 8.822e-04 6.497e-03 -1.000 1.476e-02 -1.181 0.536 1.553 -0.469
0.01471 0.00000 8.47000 3.3021981716 2.5998625755    3.301  2.428  3.6682  2.153    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.751e-01 2.206e-03 1.137e-03 6.497e-03 -1.000 1.479e-02 -1.300 0.428 1.461 -0.584
0.01471 0.00000 8.47000 3.3023617268 2.5998647213    3.301  2.451  3.6659  2.121    3  0.000  0.433     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.752e-01 2.109e-03 1.254e-03 6.497e-03 -1.000 1.481e-02 -1.357 0.378 1.418 -0.639
0.01471 0.00000 8.47000 3.3025381565 2.5998671055    3.301  2.474  3.6636  2.089    3  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.098e-01 2.753e-01 2.035e-03 1.345e-03 6.497e-03 -1.000 1.485e-02 -1.416 0.324 1.372 -0.695
0.01471 0.00000 8.47000 3.3026263714 2.5998682976    3.301  2.486  3.6625  2.073    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.098e-01 2.754e-01 2.001e-03 1.388e-03 6.497e-03 -1.000 1.488e-02 -1.445 0.298 1.349 -0.724
0.01471 0.00000 8.47000 3.3029036522 2.5998718739    3.302  2.524  3.6591  2.022    3  0.000  0.395     3.70     2.99     2.25     1.64     1.34  4    -1e-30      0.00 7.096e-01 2.756e-01 1.924e-03 1.483e-03 6.496e-03 -1.000 1.487e-02 -1.539 0.213 1.276 -0.814
0.01471 0.00000 8.47000 3.3031811714 2.5998756886    3.302  2.561  3.6557  1.970    3  0.000  0.384     4.10     3.28     2.46     1.79     1.46  4    -1e-30      0.00 7.088e-01 2.763e-01 1.863e-03 1.588e-03 6.460e-03 -1.000 1.489e-02 -1.633 0.129 1.204 -0.903
0.01471 0.00000 8.47000 3.3034584522 2.5998795033    3.302  2.599  3.6525  1.920    3  0.000  0.380     4.54     3.60     2.69     1.96     1.60  4    -1e-30      0.00 7.067e-01 2.784e-01 1.814e-03 1.729e-03 6.367e-03 -1.000 1.490e-02 -1.728 0.044 1.129 -0.992
0.01471 0.00000 8.47000 3.3037817478 2.5998837948    3.303  2.643  3.6489  1.861    3  0.000  0.377     5.11     4.00     2.97     2.17     1.77  4    -1e-30      0.00 7.027e-01 2.825e-01 1.765e-03 1.905e-03 6.234e-03 -1.000 1.487e-02 -1.838 -0.055 1.042 -1.097
0.01471 0.00000 8.47000 3.3040587902 2.5998873711    3.303  2.682  3.6458  1.810    3  0.000  0.377     5.66     4.38     3.25     2.37     1.94  4    -1e-30      0.00 6.983e-01 2.869e-01 1.731e-03 2.043e-03 6.125e-03 -1.000 1.483e-02 -1.934 -0.140 0.968 -1.186
0.01471 0.00000 8.47000 3.3043358326 2.5998911858    3.303  2.720  3.6428  1.760    3  0.000  0.376     6.27     4.80     3.54     2.59     2.12  4    -1e-30      0.00 6.938e-01 2.914e-01 1.703e-03 2.160e-03 6.031e-03 -1.000 1.485e-02 -2.031 -0.226 0.891 -1.276
0.01471 0.00000 8.47000 3.3046588898 2.5998954773    3.303  2.766  3.6392  1.699    3  0.000  0.376     7.08     5.36     3.93     2.88     2.36  4    -1e-30      0.00 6.887e-01 2.964e-01 1.676e-03 2.273e-03 5.940e-03 -1.000 1.486e-02 -2.145 -0.328 0.801 -1.383
0.01471 0.00000 8.47000 3.3049359322 2.5998992920    3.304  2.806  3.6360  1.647    3  0.000  0.376     7.87     5.89     4.31     3.16     2.59  4    -1e-30      0.00 6.850e-01 3.002e-01 1.659e-03 2.347e-03 5.881e-03 -1.000 1.484e-02 -2.245 -0.415 0.724 -1.475
0.01471 0.00000 8.47000 3.3051896095 2.5999026299    3.304  2.844  3.6331  1.598    3  0.000  0.376     8.69     6.44     4.69     3.45     2.82  4    -1e-30      0.00 6.822e-01 3.030e-01 1.646e-03 2.398e-03 5.839e-03 -1.000 1.482e-02 -2.339 -0.496 0.652 -1.560
0.01471 0.00000 8.47000 3.3054904938 2.5999066830    3.304  2.884  3.6298  1.545    3  0.000  0.376     9.68     7.09     5.14     3.78     3.09  4    -1e-30      0.00 6.796e-01 3.056e-01 1.635e-03 2.443e-03 5.803e-03 -1.000 1.482e-02 -2.439 -0.584 0.575 -1.652
0.01471 0.00000 8.47000 3.3059124947 2.5999121666    3.305  2.923  3.6266  1.493    3  0.000  0.376    10.75     7.79     5.62     4.14     3.39  4    -1e-30      0.00 6.769e-01 3.082e-01 1.625e-03 2.487e-03 5.767e-03 -1.000 1.482e-02 -2.537 -0.667 0.503 -1.741
0.01471 0.00000 8.47000 3.3066468239 2.5999221802    3.305  2.909  3.6279  1.511    4  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.769e-01 3.082e-01 1.625e-03 2.487e-03 5.767e-03 -1.000 1.482e-02 -2.504 -0.639 0.526 -1.710
