# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 17:19:40 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.28, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0060543 -0.40000 8.19000 0.3309195936 2.0109887123    0.330 -1.841  3.5408  4.913    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-15      0.00 7.347e-01 2.592e-01 1.090e-03 2.941e-04 2.668e-03 -1.000 6.063e-03 9.373 11.574 13.354 10.305
0.0060543 -0.40000 8.19000 0.3772502840 2.0859465599    0.376 -1.705  3.5519  4.878    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-15      0.00 7.347e-01 2.592e-01 1.090e-03 2.941e-04 2.668e-03 -1.000 6.063e-03 9.032 11.187 12.880 9.941
0.0060543 -0.40000 8.19000 0.4235809743 2.1498007774    0.423 -1.562  3.5661  4.842    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-15      0.00 7.347e-01 2.592e-01 1.090e-03 2.941e-04 2.668e-03 -1.000 6.063e-03 8.674 10.774 12.363 9.557
0.0060543 -0.40000 8.19000 0.4699116945 2.2051653862    0.469 -1.415  3.5825  4.807    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-15      0.00 7.347e-01 2.592e-01 1.090e-03 2.941e-04 2.668e-03 -1.000 6.063e-03 8.309 10.350 11.837 9.166
0.0060543 -0.40000 8.19000 0.4999139905 2.2373654842    0.499 -1.321  3.5940  4.786    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-15      0.00 7.348e-01 2.592e-01 1.090e-03 2.941e-04 2.667e-03 -1.000 6.061e-03 8.073 10.080 11.503 8.916
0.0060543 -0.40000 8.19000 0.5162423849 2.2535939217    0.516 -1.274  3.5992  4.773    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-15      0.00 7.348e-01 2.592e-01 1.090e-03 2.941e-04 2.667e-03 -1.000 6.060e-03 7.955 9.947 11.345 8.792
0.0060543 -0.40000 8.19000 0.5394744873 2.2747480869    0.539 -1.208  3.6076  4.760    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-15      0.00 7.349e-01 2.590e-01 1.090e-03 2.939e-04 2.666e-03 -1.000 6.063e-03 7.790 9.761 11.119 8.620
0.0060543 -0.40000 8.19000 0.5625730157 2.2938010693    0.562 -1.131  3.6186  4.744    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.29e-15      0.00 7.351e-01 2.589e-01 1.089e-03 2.938e-04 2.664e-03 -1.000 6.062e-03 7.596 9.542 10.849 8.419
0.0060543 -0.40000 8.19000 0.6089037657 2.3270547390    0.608 -0.974  3.6432  4.721    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.47e-15      0.00 7.351e-01 2.588e-01 1.089e-03 2.937e-04 2.664e-03 -1.000 6.057e-03 7.205 9.092 10.285 8.012
0.0060543 -0.40000 8.19000 0.6552344561 2.3549594879    0.655 -0.825  3.6687  4.706    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-14      0.00 7.352e-01 2.587e-01 1.088e-03 2.937e-04 2.663e-03 -1.000 6.062e-03 6.832 8.657 9.739 7.625
